Facility_ID,ExternalID,Facility_Name,Address,City,State,Zip,Activity_Date,Violation_Description,Grade,Longitude,Latitude,x,y
FA0324634,823941,HAWAIIAN POKE BOWL,579 FLORESTA BLVD H,SAN LEANDRO,CA,94578,2023-12-19,"Equipment, utensils and linens: storage and use",G,-122.143959,37.701351,-13597003.3194,"4537322.2078"
FA0324634,823942,HAWAIIAN POKE BOWL,579 FLORESTA BLVD H,SAN LEANDRO,CA,94578,2023-12-19,Premises personal/cleaning items vermin-proofing,G,-122.143959,37.701351,-13597003.3194,"4537322.2078"
FA0324634,823943,HAWAIIAN POKE BOWL,579 FLORESTA BLVD H,SAN LEANDRO,CA,94578,2023-12-19,"Floors, walls and ceilings: built, maintained, and",G,-122.143959,37.701351,-13597003.3194,"4537322.2078"
FA0324634,823944,HAWAIIAN POKE BOWL,579 FLORESTA BLVD H,SAN LEANDRO,CA,94578,2023-12-19,Signs posted last inspection report available,G,-122.143959,37.701351,-13597003.3194,"4537322.2078"
FA0001833,823848,HEGENBERGER SHELL,540 HEGENBERGER RD,OAKLAND,CA,94621,2023-12-11,Adequate handwashing facilities supplied & accessi,G,-122.195619,37.744245,-13602754.0842,"4543358.944"
FA0001833,823849,HEGENBERGER SHELL,540 HEGENBERGER RD,OAKLAND,CA,94621,2023-12-11,Nonfood-contact surfaces clean,G,-122.195619,37.744245,-13602754.0842,"4543358.944"
FA0001833,823850,HEGENBERGER SHELL,540 HEGENBERGER RD,OAKLAND,CA,94621,2023-12-11,"Toilet facilities: properly constructed, supplied,",G,-122.195619,37.744245,-13602754.0842,"4543358.944"
FA0315139,823870,HOMEROOM,400 40TH ST A&B,OAKLAND,CA,94609,2023-12-14,Demonstration of knowledge food manager certifica,G,-122.2599375,37.828863,-13609913.9869,"4555278.0236"
FA0315139,823871,HOMEROOM,400 40TH ST A&B,OAKLAND,CA,94609,2023-12-14,Food contact surfaces: clean and sanitized,G,-122.2599375,37.828863,-13609913.9869,"4555278.0236"
FA0315139,823872,HOMEROOM,400 40TH ST A&B,OAKLAND,CA,94609,2023-12-14,Equipment/Utensils - approved installed clean g,G,-122.2599375,37.828863,-13609913.9869,"4555278.0236"
FA0315139,823873,HOMEROOM,400 40TH ST A&B,OAKLAND,CA,94609,2023-12-14,Premises personal/cleaning items vermin-proofing,G,-122.2599375,37.828863,-13609913.9869,"4555278.0236"
FA0006609,823987,IHOP #1724,32010 DYER ST,UNION CITY,CA,94587,2023-12-20,Food contact surfaces: clean and sanitized,G,-122.0699565,37.600173,-13588765.3987,"4523096.6262"
FA0006609,823988,IHOP #1724,32010 DYER ST,UNION CITY,CA,94587,2023-12-20,Food contact surfaces: clean and sanitized,G,-122.0699565,37.600173,-13588765.3987,"4523096.6262"
FA0006609,823989,IHOP #1724,32010 DYER ST,UNION CITY,CA,94587,2023-12-20,Nonfood-contact surfaces clean,G,-122.0699565,37.600173,-13588765.3987,"4523096.6262"
FA0006609,823990,IHOP #1724,32010 DYER ST,UNION CITY,CA,94587,2023-12-20,Equipment/Utensils - approved installed clean g,G,-122.0699565,37.600173,-13588765.3987,"4523096.6262"
FA0006609,823991,IHOP #1724,32010 DYER ST,UNION CITY,CA,94587,2023-12-20,Adequate ventilation and lighting designated area,G,-122.0699565,37.600173,-13588765.3987,"4523096.6262"
FA0006609,823992,IHOP #1724,32010 DYER ST,UNION CITY,CA,94587,2023-12-20,Thermometers provided and accurate,G,-122.0699565,37.600173,-13588765.3987,"4523096.6262"
FA0006609,823993,IHOP #1724,32010 DYER ST,UNION CITY,CA,94587,2023-12-20,Plumbing proper backflow devices,G,-122.0699565,37.600173,-13588765.3987,"4523096.6262"
FA0006609,823994,IHOP #1724,32010 DYER ST,UNION CITY,CA,94587,2023-12-20,Garbage and refuse properly disposed facilities m,G,-122.0699565,37.600173,-13588765.3987,"4523096.6262"
FA0006609,823995,IHOP #1724,32010 DYER ST,UNION CITY,CA,94587,2023-12-20,Premises personal/cleaning items vermin-proofing,G,-122.0699565,37.600173,-13588765.3987,"4523096.6262"
FA0006609,823996,IHOP #1724,32010 DYER ST,UNION CITY,CA,94587,2023-12-20,"Floors, walls and ceilings: built, maintained, and",G,-122.0699565,37.600173,-13588765.3987,"4523096.6262"
FA0006609,823997,IHOP #1724,32010 DYER ST,UNION CITY,CA,94587,2023-12-20,Signs posted last inspection report available,G,-122.0699565,37.600173,-13588765.3987,"4523096.6262"
FA0006609,823998,IHOP #1724,32010 DYER ST,UNION CITY,CA,94587,2023-12-20,Nonfood-contact surfaces clean,G,-122.0699565,37.600173,-13588765.3987,"4523096.6262"
FA0006609,823999,IHOP #1724,32010 DYER ST,UNION CITY,CA,94587,2023-12-20,"Floors, walls and ceilings: built, maintained, and",G,-122.0699565,37.600173,-13588765.3987,"4523096.6262"
FA0001858,823851,JACK IN THE BOX #533,532 HEGENBERGER RD,OAKLAND,CA,94621,2023-12-11,"Food in good condition, safe and unadulterated",G,-122.1956865,37.743669,-13602761.5983,"4543277.8568"
FA0001858,823852,JACK IN THE BOX #533,532 HEGENBERGER RD,OAKLAND,CA,94621,2023-12-11,Nonfood-contact surfaces clean,G,-122.1956865,37.743669,-13602761.5983,"4543277.8568"
FA0001521,823929,JALOS MARKET,2267 38TH AVE,OAKLAND,CA,94601,2023-12-20,Adequate handwashing facilities supplied & accessi,G,-122.22227825,37.77172416,-13605721.7784,"4547228.0937"
FA0001521,823930,JALOS MARKET,2267 38TH AVE,OAKLAND,CA,94601,2023-12-20,Proper hot and cold holding temperatures,G,-122.22227825,37.77172416,-13605721.7784,"4547228.0937"
FA0001521,823931,JALOS MARKET,2267 38TH AVE,OAKLAND,CA,94601,2023-12-20,Food storage food storage containers identified,G,-122.22227825,37.77172416,-13605721.7784,"4547228.0937"
FA0001521,823932,JALOS MARKET,2267 38TH AVE,OAKLAND,CA,94601,2023-12-20,Equipment/Utensils - approved installed clean g,G,-122.22227825,37.77172416,-13605721.7784,"4547228.0937"
FA0000305,824000,LEE'S DONUTS,4496 BROADWAY #A,OAKLAND,CA,94611,2023-12-19,Food contact surfaces: clean and sanitized,G,-122.252949,37.832886,-13609136.0307,"4555845.0334"
FA0000305,824001,LEE'S DONUTS,4496 BROADWAY #A,OAKLAND,CA,94611,2023-12-19,Food storage food storage containers identified,G,-122.252949,37.832886,-13609136.0307,"4555845.0334"
FA0000305,824002,LEE'S DONUTS,4496 BROADWAY #A,OAKLAND,CA,94611,2023-12-19,Equipment/Utensils - approved installed clean g,G,-122.252949,37.832886,-13609136.0307,"4555845.0334"
FA0006940,823896,LINCOLN MIDDLE SCHOOL,1250 FERNSIDE BLVD,ALAMEDA,CA,94501,2023-12-20,Adequate handwashing facilities supplied & accessi,G,-122.231457,37.753236,-13606743.5522,"4544624.7461"
FA0006940,823897,LINCOLN MIDDLE SCHOOL,1250 FERNSIDE BLVD,ALAMEDA,CA,94501,2023-12-20,Proper hot and cold holding temperatures,G,-122.231457,37.753236,-13606743.5522,"4544624.7461"
FA0006940,823898,LINCOLN MIDDLE SCHOOL,1250 FERNSIDE BLVD,ALAMEDA,CA,94501,2023-12-20,Premises personal/cleaning items vermin-proofing,G,-122.231457,37.753236,-13606743.5522,"4544624.7461"
FA0005048,823766,LITTLE CAESAR'S PIZZA #5041,358 W TENNYSON RD,HAYWARD,CA,94544,2023-12-18,Food storage food storage containers identified,G,-122.065299,37.63287,-13588246.9282,"4527691.6909"
FA0005048,823767,LITTLE CAESAR'S PIZZA #5041,358 W TENNYSON RD,HAYWARD,CA,94544,2023-12-18,Nonfood-contact surfaces clean,G,-122.065299,37.63287,-13588246.9282,"4527691.6909"
FA0005048,823768,LITTLE CAESAR'S PIZZA #5041,358 W TENNYSON RD,HAYWARD,CA,94544,2023-12-18,Plumbing proper backflow devices,G,-122.065299,37.63287,-13588246.9282,"4527691.6909"
FA0005048,823769,LITTLE CAESAR'S PIZZA #5041,358 W TENNYSON RD,HAYWARD,CA,94544,2023-12-18,"Floors, walls and ceilings: built, maintained, and",G,-122.065299,37.63287,-13588246.9282,"4527691.6909"
FA0323054,824141,LITTLE CAESARS PIZZA,39237 CEDAR BLVD,NEWARK,CA,94560,2023-11-08,Food storage food storage containers identified,G,-122.00415194,37.52306423,-13581440.0686,"4512268.1539"
FA0323054,824142,LITTLE CAESARS PIZZA,39237 CEDAR BLVD,NEWARK,CA,94560,2023-11-08,Nonfood-contact surfaces clean,G,-122.00415194,37.52306423,-13581440.0686,"4512268.1539"
FA0323054,824143,LITTLE CAESARS PIZZA,39237 CEDAR BLVD,NEWARK,CA,94560,2023-11-08,"Equipment, utensils and linens: storage and use",G,-122.00415194,37.52306423,-13581440.0686,"4512268.1539"
FA0323054,824144,LITTLE CAESARS PIZZA,39237 CEDAR BLVD,NEWARK,CA,94560,2023-11-08,Plumbing proper backflow devices,G,-122.00415194,37.52306423,-13581440.0686,"4512268.1539"
FA0323054,824145,LITTLE CAESARS PIZZA,39237 CEDAR BLVD,NEWARK,CA,94560,2023-11-08,Premises personal/cleaning items vermin-proofing,G,-122.00415194,37.52306423,-13581440.0686,"4512268.1539"
FA0323054,824146,LITTLE CAESARS PIZZA,39237 CEDAR BLVD,NEWARK,CA,94560,2023-11-08,"Floors, walls and ceilings: built, maintained, and",G,-122.00415194,37.52306423,-13581440.0686,"4512268.1539"
FA0303575,824050,LIVERMORE GROCERY OUTLET,1320 RAILROAD AVE,LIVERMORE,CA,94550,2023-12-07,"Equipment, utensils and linens: storage and use",G,-121.779855,37.68084,-13556471.4475,"4534436.8034"
FA0303575,824051,LIVERMORE GROCERY OUTLET,1320 RAILROAD AVE,LIVERMORE,CA,94550,2023-12-07,Premises personal/cleaning items vermin-proofing,G,-121.779855,37.68084,-13556471.4475,"4534436.8034"
FA0306355,823889,LOS CARNALITOS,30200 INDUSTRIAL PKWY,HAYWARD,CA,94544,2023-12-19,Food contact surfaces: clean and sanitized,G,-122.064615,37.608669,-13588170.7857,"4524290.4152"
FA0306355,823890,LOS CARNALITOS,30200 INDUSTRIAL PKWY,HAYWARD,CA,94544,2023-12-19,Food separated and protected,G,-122.064615,37.608669,-13588170.7857,"4524290.4152"
FA0306355,823891,LOS CARNALITOS,30200 INDUSTRIAL PKWY,HAYWARD,CA,94544,2023-12-19,Food storage food storage containers identified,G,-122.064615,37.608669,-13588170.7857,"4524290.4152"
FA0306355,823892,LOS CARNALITOS,30200 INDUSTRIAL PKWY,HAYWARD,CA,94544,2023-12-19,Adequate ventilation and lighting designated area,G,-122.064615,37.608669,-13588170.7857,"4524290.4152"
FA0306355,823893,LOS CARNALITOS,30200 INDUSTRIAL PKWY,HAYWARD,CA,94544,2023-12-19,Premises personal/cleaning items vermin-proofing,G,-122.064615,37.608669,-13588170.7857,"4524290.4152"
FA0306355,823894,LOS CARNALITOS,30200 INDUSTRIAL PKWY,HAYWARD,CA,94544,2023-12-19,"Floors, walls and ceilings: built, maintained, and",G,-122.064615,37.608669,-13588170.7857,"4524290.4152"
FA0306355,823895,LOS CARNALITOS,30200 INDUSTRIAL PKWY,HAYWARD,CA,94544,2023-12-19,Signs posted last inspection report available,G,-122.064615,37.608669,-13588170.7857,"4524290.4152"
FA0314023,823827,MAI THAI THAI CUISINE,13700 DOOLITTLE DR 110,SAN LEANDRO,CA,94577,2023-12-18,Demonstration of knowledge food manager certifica,G,-122.1762465,37.699803,-13600597.5474,"4537104.4136"
FA0314023,823828,MAI THAI THAI CUISINE,13700 DOOLITTLE DR 110,SAN LEANDRO,CA,94577,2023-12-18,Demonstration of knowledge food manager certifica,G,-122.1762465,37.699803,-13600597.5474,"4537104.4136"
FA0314023,823829,MAI THAI THAI CUISINE,13700 DOOLITTLE DR 110,SAN LEANDRO,CA,94577,2023-12-18,Adequate handwashing facilities supplied & accessi,G,-122.1762465,37.699803,-13600597.5474,"4537104.4136"
FA0314023,823830,MAI THAI THAI CUISINE,13700 DOOLITTLE DR 110,SAN LEANDRO,CA,94577,2023-12-18,Adequate handwashing facilities supplied & accessi,G,-122.1762465,37.699803,-13600597.5474,"4537104.4136"
FA0314023,823831,MAI THAI THAI CUISINE,13700 DOOLITTLE DR 110,SAN LEANDRO,CA,94577,2023-12-18,"Food in good condition, safe and unadulterated",G,-122.1762465,37.699803,-13600597.5474,"4537104.4136"
FA0314023,823832,MAI THAI THAI CUISINE,13700 DOOLITTLE DR 110,SAN LEANDRO,CA,94577,2023-12-18,"Food in good condition, safe and unadulterated",G,-122.1762465,37.699803,-13600597.5474,"4537104.4136"
FA0314023,823833,MAI THAI THAI CUISINE,13700 DOOLITTLE DR 110,SAN LEANDRO,CA,94577,2023-12-18,Nonfood-contact surfaces clean,G,-122.1762465,37.699803,-13600597.5474,"4537104.4136"
FA0314023,823834,MAI THAI THAI CUISINE,13700 DOOLITTLE DR 110,SAN LEANDRO,CA,94577,2023-12-18,Equipment/Utensils - approved installed clean g,G,-122.1762465,37.699803,-13600597.5474,"4537104.4136"
FA0314023,823835,MAI THAI THAI CUISINE,13700 DOOLITTLE DR 110,SAN LEANDRO,CA,94577,2023-12-18,"Equipment, utensils and linens: storage and use",G,-122.1762465,37.699803,-13600597.5474,"4537104.4136"
FA0314023,823836,MAI THAI THAI CUISINE,13700 DOOLITTLE DR 110,SAN LEANDRO,CA,94577,2023-12-18,Plumbing proper backflow devices,G,-122.1762465,37.699803,-13600597.5474,"4537104.4136"
FA0314023,823837,MAI THAI THAI CUISINE,13700 DOOLITTLE DR 110,SAN LEANDRO,CA,94577,2023-12-18,"Floors, walls and ceilings: built, maintained, and",G,-122.1762465,37.699803,-13600597.5474,"4537104.4136"
FA0004879,824166,MANILA GOOD-HA SA UNION CITY,31802 ALVARADO BLVD,UNION CITY,CA,94587,2023-12-21,Proper hot and cold holding temperatures,G,-122.07206807,37.59118573,-13589000.4576,"4521833.9564"
FA0004879,824167,MANILA GOOD-HA SA UNION CITY,31802 ALVARADO BLVD,UNION CITY,CA,94587,2023-12-21,Food separated and protected,G,-122.07206807,37.59118573,-13589000.4576,"4521833.9564"
FA0004879,824168,MANILA GOOD-HA SA UNION CITY,31802 ALVARADO BLVD,UNION CITY,CA,94587,2023-12-21,Food separated and protected,G,-122.07206807,37.59118573,-13589000.4576,"4521833.9564"
FA0004879,824169,MANILA GOOD-HA SA UNION CITY,31802 ALVARADO BLVD,UNION CITY,CA,94587,2023-12-21,Food separated and protected,G,-122.07206807,37.59118573,-13589000.4576,"4521833.9564"
FA0004879,824170,MANILA GOOD-HA SA UNION CITY,31802 ALVARADO BLVD,UNION CITY,CA,94587,2023-12-21,"Toxic substances properly identified, stored, used",G,-122.07206807,37.59118573,-13589000.4576,"4521833.9564"
FA0004879,824171,MANILA GOOD-HA SA UNION CITY,31802 ALVARADO BLVD,UNION CITY,CA,94587,2023-12-21,Nonfood-contact surfaces clean,G,-122.07206807,37.59118573,-13589000.4576,"4521833.9564"
FA0004879,824172,MANILA GOOD-HA SA UNION CITY,31802 ALVARADO BLVD,UNION CITY,CA,94587,2023-12-21,"Equipment, utensils and linens: storage and use",G,-122.07206807,37.59118573,-13589000.4576,"4521833.9564"
FA0004879,824173,MANILA GOOD-HA SA UNION CITY,31802 ALVARADO BLVD,UNION CITY,CA,94587,2023-12-21,"Equipment, utensils and linens: storage and use",G,-122.07206807,37.59118573,-13589000.4576,"4521833.9564"
FA0004879,824174,MANILA GOOD-HA SA UNION CITY,31802 ALVARADO BLVD,UNION CITY,CA,94587,2023-12-21,Signs posted last inspection report available,G,-122.07206807,37.59118573,-13589000.4576,"4521833.9564"
FA0004879,824175,MANILA GOOD-HA SA UNION CITY,31802 ALVARADO BLVD,UNION CITY,CA,94587,2023-12-21,Signs posted last inspection report available,G,-122.07206807,37.59118573,-13589000.4576,"4521833.9564"
FA0000842,824082,MARICA RESTAURANT,5301 COLLEGE AVE,OAKLAND,CA,94618,2023-12-20,Demonstration of knowledge food manager certifica,G,-122.25137555,37.8382165,-13608960.875,"4556596.3725"
FA0000842,824083,MARICA RESTAURANT,5301 COLLEGE AVE,OAKLAND,CA,94618,2023-12-20,Proper hot and cold holding temperatures,G,-122.25137555,37.8382165,-13608960.875,"4556596.3725"
FA0000842,824084,MARICA RESTAURANT,5301 COLLEGE AVE,OAKLAND,CA,94618,2023-12-20,Proper cooling methods,G,-122.25137555,37.8382165,-13608960.875,"4556596.3725"
FA0005034,824193,MCDONALD'S,30147 INDUSTRIAL PKWY,HAYWARD,CA,94544,2023-12-20,Plumbing proper backflow devices,G,-122.066226,37.60884,-13588350.1214,"4524314.4441"
FA0005034,824194,MCDONALD'S,30147 INDUSTRIAL PKWY,HAYWARD,CA,94544,2023-12-20,"Floors, walls and ceilings: built, maintained, and",G,-122.066226,37.60884,-13588350.1214,"4524314.4441"
FA0001891,823859,MCDONALD'S #2169,640 HEGENBERGER RD,OAKLAND,CA,94621,2023-12-13,Nonfood-contact surfaces clean,G,-122.19588385,37.74721692,-13602783.5672,"4543777.3301"
FA0001194,823926,MELROSE MARKET LLC,4840 MELROSE AVE,OAKLAND,CA,94601,2023-12-20,"Toxic substances properly identified, stored, used",G,-122.205285,37.774359,-13603830.0984,"4547599.1627"
FA0001194,823927,MELROSE MARKET LLC,4840 MELROSE AVE,OAKLAND,CA,94601,2023-12-20,Food storage food storage containers identified,G,-122.205285,37.774359,-13603830.0984,"4547599.1627"
FA0001194,823928,MELROSE MARKET LLC,4840 MELROSE AVE,OAKLAND,CA,94601,2023-12-20,"Floors, walls and ceilings: built, maintained, and",G,-122.205285,37.774359,-13603830.0984,"4547599.1627"
FA0309168,824147,MISSION SAN JOSE ELEMENTARY,43545 BRYANT ST,FREMONT,CA,94539,2023-11-27,Wiping cloths: properly used and stored,G,-121.922991,37.527939,-13572405.2741,"4512952.3917"
FA0309168,824148,MISSION SAN JOSE ELEMENTARY,43545 BRYANT ST,FREMONT,CA,94539,2023-11-27,"Floors, walls and ceilings: built, maintained, and",G,-121.922991,37.527939,-13572405.2741,"4512952.3917"
FA0313090,824003,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-20,Hands clean and properly washed gloves used prope,G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824004,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-20,Food contact surfaces: clean and sanitized,G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824005,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-20,Nonfood-contact surfaces clean,G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824006,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-20,"Warewashing facilities: installed, maintained, use",G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824007,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-20,Equipment/Utensils - approved installed clean g,G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824008,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-20,"Equipment, utensils and linens: storage and use",G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824009,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-20,Garbage and refuse properly disposed facilities m,G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824010,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-20,Premises personal/cleaning items vermin-proofing,G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824011,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-20,Signs posted last inspection report available,G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824012,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-20,Nonfood-contact surfaces clean,G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824013,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-20,Nonfood-contact surfaces clean,G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824014,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-20,Nonfood-contact surfaces clean,G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824015,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-20,Thermometers provided and accurate,G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824128,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-19,Nonfood-contact surfaces clean,G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824129,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-19,"Equipment, utensils and linens: storage and use",G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824130,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-19,Wiping cloths: properly used and stored,G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824131,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-19,"Equipment, utensils and linens: storage and use",G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824132,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-19,"Food in good condition, safe and unadulterated",G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824134,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-19,"Food in good condition, safe and unadulterated",G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824135,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-19,"Food in good condition, safe and unadulterated",G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0313090,824136,MOUNTAIN MIKE'S PIZZA,32170 DYER ST,UNION CITY,CA,94587,2023-12-19,Proper hot and cold holding temperatures,G,-122.0702715,37.59885,-13588800.4644,"4522910.7413"
FA0006055,824137,MOWRY FOODMART,5301 MOWRY AVE,FREMONT,CA,94538,2023-11-06,"Equipment, utensils and linens: storage and use",G,-122.0014035,37.533339,-13581134.1137,"4513710.4047"
FA0004439,830400,TENNYSON SHELL,1097 W TENNYSON RD,HAYWARD,CA,94544,2024-03-26,Adequate ventilation and lighting designated area,G,-122.075388,37.631529,-13589370.0306,"4527503.194"
FA0004439,830401,TENNYSON SHELL,1097 W TENNYSON RD,HAYWARD,CA,94544,2024-03-26,Signs posted last inspection report available,G,-122.075388,37.631529,-13589370.0306,"4527503.194"
FA0001732,829756,THE ACADEMY OF ALAMEDA,401 PACIFIC AVE,ALAMEDA,CA,94501,2024-03-21,Food storage food storage containers identified,G,-122.285349,37.776564,-13612742.7822,"4547909.7069"
FA0001732,829757,THE ACADEMY OF ALAMEDA,401 PACIFIC AVE,ALAMEDA,CA,94501,2024-03-21,Nonfood-contact surfaces clean,G,-122.285349,37.776564,-13612742.7822,"4547909.7069"
FA0001732,829758,THE ACADEMY OF ALAMEDA,401 PACIFIC AVE,ALAMEDA,CA,94501,2024-03-21,Wiping cloths: properly used and stored,G,-122.285349,37.776564,-13612742.7822,"4547909.7069"
FA0001732,829759,THE ACADEMY OF ALAMEDA,401 PACIFIC AVE,ALAMEDA,CA,94501,2024-03-21,Signs posted last inspection report available,G,-122.285349,37.776564,-13612742.7822,"4547909.7069"
FA0332336,828486,THE BOARD ROOM PLEASANTON,301 OLD BERNAL AVE,PLEASANTON,CA,94566,2024-02-29,Food Safety Certificate/Food Handler Card,G,-121.879881,37.658637,-13567606.2909,"4531314.2743"
FA0332336,828487,THE BOARD ROOM PLEASANTON,301 OLD BERNAL AVE,PLEASANTON,CA,94566,2024-02-29,"Equipment, utensils and linens: storage and use",G,-121.879881,37.658637,-13567606.2909,"4531314.2743"
FA0002649,828321,THE CAT HOUSE BAR,3255 LAKESHORE AVE,OAKLAND,CA,94610,2024-02-29,Adequate handwashing facilities supplied & accessi,G,-122.24538419,37.81037852,-13608293.9199,"4552673.1805"
FA0002649,828322,THE CAT HOUSE BAR,3255 LAKESHORE AVE,OAKLAND,CA,94610,2024-02-29,"No rodents, insects, birds, or animals",G,-122.24538419,37.81037852,-13608293.9199,"4552673.1805"
FA0002649,828323,THE CAT HOUSE BAR,3255 LAKESHORE AVE,OAKLAND,CA,94610,2024-02-29,Adequate ventilation and lighting designated area,G,-122.24538419,37.81037852,-13608293.9199,"4552673.1805"
FA0002649,828324,THE CAT HOUSE BAR,3255 LAKESHORE AVE,OAKLAND,CA,94610,2024-02-29,"Toilet facilities: properly constructed, supplied,",G,-122.24538419,37.81037852,-13608293.9199,"4552673.1805"
FA0002649,828325,THE CAT HOUSE BAR,3255 LAKESHORE AVE,OAKLAND,CA,94610,2024-02-29,Signs posted last inspection report available,G,-122.24538419,37.81037852,-13608293.9199,"4552673.1805"
FA0307683,828228,THE CHEESECAKE FACTORY,1350 STONERIDGE MALL RD,PLEASANTON,CA,94588,2024-02-28,Proper hot and cold holding temperatures,G,-121.9290525,37.694079,-13573080.0372,"4536299.121"
FA0307683,828229,THE CHEESECAKE FACTORY,1350 STONERIDGE MALL RD,PLEASANTON,CA,94588,2024-02-28,Proper hot and cold holding temperatures,G,-121.9290525,37.694079,-13573080.0372,"4536299.121"
FA0001111,828419,THE CHOCOLATE DRAGON,5427 COLLEGE AVE,OAKLAND,CA,94618,2024-02-28,Food properly labeled & honestly presented,G,-122.2517295,37.840815,-13609000.2765,"4556962.6533"
FA0319784,829051,THE COOK AND HER FARMER,907 WASHINGTON ST F,OAKLAND,CA,94607,2024-03-13,"No rodents, insects, birds, or animals",G,-122.2746165,37.801755,-13611548.0457,"4551458.1725"
FA0319784,829052,THE COOK AND HER FARMER,907 WASHINGTON ST F,OAKLAND,CA,94607,2024-03-13,Proper hot and cold holding temperatures,G,-122.2746165,37.801755,-13611548.0457,"4551458.1725"
FA0319784,829053,THE COOK AND HER FARMER,907 WASHINGTON ST F,OAKLAND,CA,94607,2024-03-13,"Toxic substances properly identified, stored, used",G,-122.2746165,37.801755,-13611548.0457,"4551458.1725"
FA0319784,829054,THE COOK AND HER FARMER,907 WASHINGTON ST F,OAKLAND,CA,94607,2024-03-13,Wiping cloths: properly used and stored,G,-122.2746165,37.801755,-13611548.0457,"4551458.1725"
FA0003946,827875,THE COUNTER FREMONT,39350 PASEO PADRE PKWY,FREMONT,CA,94538,2024-02-23,Adequate handwashing facilities supplied & accessi,G,-121.9779945,37.552347,-13578528.2357,"4516379.047"
FA0003946,827876,THE COUNTER FREMONT,39350 PASEO PADRE PKWY,FREMONT,CA,94538,2024-02-23,Adequate handwashing facilities supplied & accessi,G,-121.9779945,37.552347,-13578528.2357,"4516379.047"
FA0003946,827877,THE COUNTER FREMONT,39350 PASEO PADRE PKWY,FREMONT,CA,94538,2024-02-23,Adequate handwashing facilities supplied & accessi,G,-121.9779945,37.552347,-13578528.2357,"4516379.047"
FA0003946,827878,THE COUNTER FREMONT,39350 PASEO PADRE PKWY,FREMONT,CA,94538,2024-02-23,Adequate handwashing facilities supplied & accessi,G,-121.9779945,37.552347,-13578528.2357,"4516379.047"
FA0003946,827879,THE COUNTER FREMONT,39350 PASEO PADRE PKWY,FREMONT,CA,94538,2024-02-23,Hot and cold water available,G,-121.9779945,37.552347,-13578528.2357,"4516379.047"
